	Neighborhood	Neighborhood Latitude	Neighborhood Longitude	Venue	Venue Latitude	Venue Longitude	Venue Category
708	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Домашний Мастер	55.70607014723763	37.763166721330705	Furniture / Home Store
709	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Мегафон	55.70555291372333	37.763723768841494	Mobile Phone Shop
710	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Fix Price	55.701053183281985	37.75473159440241	Supermarket
711	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Мегафон	55.70499095928594	37.764706593353964	Mobile Phone Shop
712	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Каток Альпийский Лед	55.69944390352011	37.764370898057	Skating Rink
713	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Суши Шоп	55.704259603221836	37.76652715540777	Sushi Restaurant
714	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Мегафон	55.70585931606131	37.763678380505525	Mobile Phone Shop
715	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Теремок	55.704813870960876	37.768196624100426	Blini House
716	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Наш Хлеб	55.70032791967742	37.76508079490895	Bakery
717	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Динозаврик	55.700954644671164	37.764481114679086	Pet Store
718	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Пятерочка	55.69874798518591	37.76198168320894	Supermarket
719	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Водопад	55.69997336411684	37.767576487269665	Restaurant
720	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Снежная Королева	55.70424365007792	37.76517851545427	Clothing Store
721	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Перекресток	55.704134	37.765758	Supermarket
722	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	"Остановка ""Универсам Остров"""	55.70123937035837	37.75692074680164	Bus Stop
723	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	ХЦ	55.70459671428395	37.765943241215055	Clothing Store
724	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	кофейня	55.69809384716268	37.76568674260863	Coffee Shop
725	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	"Палатка ""Продукты"""	55.70561243546742	37.76041387287756	Gourmet Shop
726	Kuzminki District_OPS_462	55.70171800000001	37.762494000000004	Дежурная аптека	55.70568680430101	37.759768781753515	Pharmacy
727	Maryino District_OPS_469	55.654143000000005	37.763581	Вторая Волна	55.65453959049629	37.762941319031654	Music Store
728	Maryino District_OPS_469	55.654143000000005	37.763581	X-Fit	55.65223833896886	37.76729179279766	Gym / Fitness Center
729	Maryino District_OPS_469	55.654143000000005	37.763581	Додо Пицца	55.655589	37.761458	Pizza Place
730	Maryino District_OPS_469	55.654143000000005	37.763581	Ещё парочку	55.6542193227594	37.757722749339734	Bar
731	Maryino District_OPS_469	55.654143000000005	37.763581	Spa Мантра	55.65476386271102	37.75619933367731	Spa
732	Maryino District_OPS_469	55.654143000000005	37.763581	Ресторан Китайская Устрица	55.65224	37.766068	Chinese Restaurant
733	Maryino District_OPS_469	55.654143000000005	37.763581	"Центр йоги и массажа ""Vita"""	55.65658236292988	37.760183590710795	Yoga Studio
734	Maryino District_OPS_469	55.654143000000005	37.763581	Китайские Новости	55.653897	37.765796	Chinese Restaurant
735	Maryino District_OPS_469	55.654143000000005	37.763581	Флора Маркт	55.654391478521426	37.76429569394557	Flower Shop
736	Maryino District_OPS_469	55.654143000000005	37.763581	hobby for you (Мир увлечений)	55.65275222590321	37.76717916864838	Hobby Shop
737	Maryino District_OPS_469	55.654143000000005	37.763581	Ля Фа	55.653669204617195	37.76618210968875	Karaoke Bar
738	Maryino District_OPS_469	55.654143000000005	37.763581	Алло! Пицца	55.654461284065185	37.75798626743725	Pizza Place
739	Maryino District_OPS_469	55.654143000000005	37.763581	Тысяча одна ночь	55.652964972672834	37.766589680724216	Middle Eastern Restaurant
740	Maryino District_OPS_469	55.654143000000005	37.763581	Перекрёсток	55.65459390724971	37.75867792128594	Big Box Store
741	Maryino District_OPS_469	55.654143000000005	37.763581	Сим Сити	55.65634963911844	37.76135959584606	Eastern European Restaurant
742	Maryino District_OPS_469	55.654143000000005	37.763581	FRESH Fitness Club	55.6557877382253	37.76220973301305	Gym
743	Maryino District_OPS_469	55.654143000000005	37.763581	Папа Джонс №18	55.65482191695563	37.76404309543206	Pizza Place
744	Maryino District_OPS_469	55.654143000000005	37.763581	Бар Район	55.65651613122077	37.76553615950695	Bar
745	Maryino District_OPS_469	55.654143000000005	37.763581	Billa	55.651926	37.766449	Supermarket
746	Maryino District_OPS_469	55.654143000000005	37.763581	Маэстро	55.65420088702558	37.76478796622444	Italian Restaurant
747	Maryino District_OPS_469	55.654143000000005	37.763581	Техцентр Toyota Lexus Марьино	55.65074023	37.75948195	Auto Workshop
748	Maryino District_OPS_469	55.654143000000005	37.763581	SuziStar	55.655900442412396	37.75665713534954	Salon / Barbershop
749	Vykhino-Zhulebino District_OPS_472	55.69485	37.803088	Сквер на Волгоградском проспекте перед д.181	55.69627684326328	37.80746934395679	Park
750	Vykhino-Zhulebino District_OPS_472	55.69485	37.803088	Сквер на Ташкентской улице	55.69832850674495	37.80678749084473	Park
751	Vykhino-Zhulebino District_OPS_472	55.69485	37.803088	KFC	55.69490975200183	37.809836637549566	Fast Food Restaurant
752	Vykhino-Zhulebino District_OPS_472	55.69485	37.803088	Бильярдный Клуб АКАДЕМИЯ	55.69426812591392	37.80096113882851	Pool Hall
753	Vykhino-Zhulebino District_OPS_472	55.69485	37.803088	Стадион Школы 1344	55.69578900464797	37.80073642730713	Soccer Field
754	Vykhino-Zhulebino District_OPS_472	55.69485	37.803088	Академия Кафе	55.694357750580835	37.80109466931571	Restaurant
755	Vykhino-Zhulebino District_OPS_472	55.69485	37.803088	Дельта-Сервис	55.69859709125792	37.805675865190835	Auto Workshop
756	Vykhino-Zhulebino District_OPS_507	55.694053000000004	37.817304	KFC	55.69490975200183	37.809836637549566	Fast Food Restaurant
757	Vykhino-Zhulebino District_OPS_507	55.694053000000004	37.817304	Старый город	55.69607046276633	37.82178864901619	Bar
758	Vykhino-Zhulebino District_OPS_507	55.694053000000004	37.817304	Радуга	55.69395373722875	37.817695132238335	Food & Drink Shop
759	Vykhino-Zhulebino District_OPS_507	55.694053000000004	37.817304	Пятёрочка	55.693378265804405	37.82303613684979	Supermarket
760	Vykhino-Zhulebino District_OPS_507	55.694053000000004	37.817304	Автобусная остановка	55.69277351001647	37.81600288233325	Bus Stop
761	Vykhino-Zhulebino District_OPS_507	55.694053000000004	37.817304	Дикси	55.69554738830261	37.82079010906954	Convenience Store
762	Vykhino-Zhulebino District_OPS_507	55.694053000000004	37.817304	Магнит	55.69524444154562	37.81280460885462	Supermarket
763	Vykhino-Zhulebino District_OPS_507	55.694053000000004	37.817304	Спортивная площадка	55.69478772829311	37.822090560204316	Soccer Field
764	Vykhino-Zhulebino District_OPS_507	55.694053000000004	37.817304	Гостиница Бонжур + кафе	55.69405773547865	37.8249001566949	Bed & Breakfast
765	Tekstilshchiki District_OPS_518	55.719273	37.732725	Стадион Текстильщики	55.718070622798706	37.735702310442576	Soccer Field
766	Tekstilshchiki District_OPS_518	55.719273	37.732725	Дворец султана	55.71997103449383	37.732747655071776	Caucasian Restaurant
767	Tekstilshchiki District_OPS_518	55.719273	37.732725	Фонтан на Грайвороновской	55.719572285772585	37.73191152858308	Fountain
768	Tekstilshchiki District_OPS_518	55.719273	37.732725	Двор Грайвороновская, 17	55.72080481936697	37.73568807583574	Dog Run
769	Tekstilshchiki District_OPS_518	55.719273	37.732725	Универмаг Улыбка	55.71929091704653	37.73161627542712	Department Store
770	Tekstilshchiki District_OPS_518	55.719273	37.732725	"Универсам ""Магнит"""	55.71908	37.729935	Supermarket
771	Tekstilshchiki District_OPS_518	55.719273	37.732725	корзина	55.721274	37.733201	Convenience Store
772	Tekstilshchiki District_OPS_518	55.719273	37.732725	Пятерочка	55.720407622809944	37.7385716893414	Food & Drink Shop
773	Tekstilshchiki District_OPS_518	55.719273	37.732725	площадка для выгула собак	55.716918117415396	37.73442798278637	Dog Run
774	Tekstilshchiki District_OPS_518	55.719273	37.732725	Остановка «Учебный Комбинат»	55.72005421618092	37.738590575873324	Bus Stop
775	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	КВН «Аквариум»	55.71369058362416	37.81571420556947	Comedy Club
776	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	Coffee Sova	55.711128012365165	37.812866919476	Coffee Shop
777	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	Территория	55.7147312254815	37.80386471988123	Nightclub
778	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	HookahPlace	55.71269474842214	37.81592309474945	Hookah Bar
779	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	Perekrestok (Перекресток)	55.710758	37.812022	Supermarket
780	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	Кофе'ок	55.71349124117123	37.81585374438618	Coffee Shop
781	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	Вояж	55.71444857609626	37.808496645351255	Café
782	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	Coffee Like	55.712535846009814	37.81571938366344	Coffee Shop
783	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	ТЦ «Сормовский»	55.710745505054135	37.81215190887451	Shopping Mall
784	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	Монетка	55.717154493077295	37.80613502248263	Supermarket
785	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	KFC	55.71267974765485	37.81573662156111	Fast Food Restaurant
786	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	Сквер На Ул.хлобыстова	55.718563	37.80768	Park
787	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	Platinum FITNESS	55.71441590135448	37.81604829167571	Gym / Fitness Center
788	Vykhino-Zhulebino District_OPS_542	55.714755000000004	37.808859000000005	Pick-up.ru пункт выдачи заказов	55.713268815649464	37.816244763104585	Shipping Store
789	Pechatniki District_OPS_548	55.693651	37.719664	SushiBox	55.69167341726588	37.72188446694178	Sushi Restaurant
790	Pechatniki District_OPS_548	55.693651	37.719664	Кораблик	55.693613373302746	37.723176477996056	Baby Store
791	Pechatniki District_OPS_548	55.693651	37.719664	Лента	55.693647354756166	37.723120153473054	Supermarket
792	Pechatniki District_OPS_548	55.693651	37.719664	metro Pechatniki (Метро Печатники)	55.69321305540944	37.72672891616821	Metro Station
793	Pechatniki District_OPS_548	55.693651	37.719664	"Остановка НОТ ""Метро ""Печатники"""""	55.692766162370816	37.727384289174346	Bus Stop
794	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	ВкусВилл	55.674264281886515	37.760538909405646	Health Food Store
795	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	СушиStore	55.67603217404559	37.76944313864811	Sushi Restaurant
796	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Инжир	55.67866849008032	37.7599290833515	Caucasian Restaurant
797	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	у Палыча	55.67789823116248	37.76263857791528	Bakery
798	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	SushiWOK	55.67769326682423	37.75541849773921	Japanese Restaurant
799	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Наманган	55.68138690762302	37.76071170765604	Asian Restaurant
800	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Золотой Оазис	55.68101367332205	37.76068241647026	Restaurant
801	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Стрелец	55.680199730631124	37.757694901822354	Gym
802	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	ЧЕТЫРЕ ЛАПЫ	55.6765559918198	37.7677023410797	Pet Store
803	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Комус	55.67693950793221	37.75963552095648	Paper / Office Supplies Store
804	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Трика	55.6769232948835	37.761477911353055	Pharmacy
805	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Парк у метро Люблино	55.67412711879691	37.76790355292463	Park
806	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Подружка	55.67607995336147	37.77070226165922	Cosmetics Shop
807	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Кронафарм	55.67692501596211	37.762949466705315	Pharmacy
808	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Корчма Казачья	55.6807183211312	37.763894718258285	Ukrainian Restaurant
809	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Аптека Нео Фарм	55.67630619170341	37.76750404268697	Pharmacy
810	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Боулинг Наманган	55.681089937430464	37.76063946664342	Bowling Alley
811	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Знатный	55.67380372659747	37.76041940901023	Gourmet Shop
812	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	BILLA	55.67413437269753	37.76791419011762	Supermarket
813	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	ТЦ «Люблино»	55.673808089547556	37.760568369669016	Shopping Mall
814	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	"Качалка ""Вуот Так Вуот"""	55.68051037975075	37.767207409231325	Gym
815	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	McDonald's	55.673807	37.760367	Fast Food Restaurant
816	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	Салон Красоты Розовый Фламинго	55.673128239536034	37.76148410029681	Arts & Crafts Store
817	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	ГЕКСАЛ	55.673797274836666	37.7595591545105	Medical Center
818	Lyublino District_OPS_559	55.677403000000005	37.763259999999995	metro Lyublino (Метро Люблино)	55.67409918453407	37.76786558828024	Metro Station
